BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD,GRTUSD,SUSHIUSD,ANKRUSD,AMPUSD,CRVUSD,AXSUSD,AVAXUSD,CTSIUSD,SHIBUSDT,Date
7538.08,148.22,213.97,45.72,0.0386,0.1926,3.9172,0.0556,0.2415,2.0806,0.033,52.38,29.76,0.262,0.2077,0.5815,3.844,9.124,1.75,0.8359,0.1174,0.0774,0.8595,0.006,0.0056,1.6785,0.0378,1.6463,0.0205,18.63,2.3697,0.0029,1.585,0.0017,186.47,0.0913,1.4837,614.795,1.0131,0.0083,10.9688,0.4688,5.2582,3.1917,10.188,1905.46,0.275,9.75,52.5,278.83,0.5618,8.479,0.0959,0.0596,2.335,124.01,119.2,0.0,7.23e-06,2021-09-22 13:09
7530.07,148.34,213.08,45.73,0.0386,0.189,3.8775,0.0559,0.2393,2.0495,0.0328,51.84,29.74,0.269,0.2062,0.5785,3.859,9.162,1.761,0.8272,0.1185,0.0804,0.8586,0.0061,0.0055,1.6564,0.0385,1.6337,0.0206,19.29,2.3697,0.0029,1.597,0.0017,204.13,0.0892,1.4341,618.4544,1.0154,0.0078,11.1497,0.4838,5.3079,3.1253,10.177,1900.93,0.2677,9.812,50.67,287.73,0.5557,8.383,0.0956,0.0594,2.296,123.13,115.76,0.0,7.25e-06,2021-09-22 17:09
7529.51,147.95,212.9,45.31,0.0389,0.1897,3.8835,0.0558,0.2388,2.0727,0.0344,51.98,29.86,0.272,0.2055,0.5742,3.812,9.004,1.741,0.8246,0.1186,0.0805,0.85,0.006,0.0055,1.6851,0.0383,1.6498,0.0207,18.89,2.3697,0.003,1.576,0.0017,187.29,0.0904,1.4294,620.2966,1.0154,0.0073,11.0824,0.4659,5.079,3.1517,10.127,1915.0,0.27,10.9,52.88,282.02,0.5499,8.341,0.0962,0.0592,2.346,125.2,112.7,0.0,7.23e-06,2021-09-22 21:09
7503.18,147.44,211.62,45.21,0.0387,0.188,3.8704,0.0554,0.2361,2.0417,0.0331,52.54,29.6,0.277,0.2053,0.5707,3.775,8.963,1.738,0.8246,0.119,0.0765,0.8586,0.006,0.0059,1.7518,0.0372,1.6597,0.0206,18.33,2.3745,0.003,1.587,0.0017,184.71,0.088,1.433,626.394,1.0136,0.0077,9.6481,0.4739,5.0901,3.1517,9.871,1908.43,0.2734,11.068,52.59,281.24,0.5385,8.394,0.0938,0.0594,2.471,127.01,102.67,0.0,7.4e-06,2021-09-23 01:09
7415.31,147.03,210.06,45.01,0.038,0.1877,3.8468,0.0552,0.2324,2.01,0.033,51.79,29.5,0.281,0.2047,0.563,3.699,8.85,1.736,0.8151,0.1195,0.0772,0.8489,0.006,0.0058,1.7057,0.0371,1.7173,0.0205,17.63,2.3962,0.003,1.581,0.0017,183.63,0.0874,1.534,626.8781,1.0131,0.0079,9.4202,0.5154,5.09,3.1532,9.707,1908.43,0.2748,11.114,51.88,276.3,0.5391,8.536,0.0958,0.0601,2.478,129.48,109.42,0.0,7.53e-06,2021-09-23 05:09
7454.38,147.39,210.42,45.33,0.0383,0.1882,3.8546,0.055,0.2344,2.0382,0.0329,52.14,29.64,0.283,0.2052,0.5688,3.786,8.896,1.723,0.8152,0.1194,0.0783,0.8242,0.0061,0.0058,1.765,0.0368,1.715,0.0205,17.53,2.393,0.003,1.577,0.0017,184.02,0.0904,1.652,632.4506,1.013,0.0078,8.3856,0.507,4.8992,3.0575,9.599,1919.81,0.2779,11.019,52.99,274.25,0.5251,8.636,0.0966,0.0612,2.533,131.44,109.8,0.0,7.63e-06,2021-09-23 09:09
7519.76,148.24,212.07,45.77,0.0387,0.1906,3.8915,0.0555,0.2391,2.075,0.0327,51.92,29.61,0.298,0.2052,0.5743,3.91,9.0,1.75,0.8275,0.1242,0.0798,0.853,0.006,0.0059,1.7754,0.0372,1.7034,0.0206,17.63,2.3792,0.003,1.535,0.0017,182.44,0.0932,1.8679,634.0437,1.013,0.0083,8.1573,0.507,4.8483,3.1038,9.599,1919.75,0.272,11.255,54.99,289.45,0.5569,8.864,0.0968,0.062,2.528,131.72,104.49,0.0,7.64e-06,2021-09-23 13:09
7555.49,151.02,214.91,46.0,0.039,0.1898,3.936,0.056,0.2392,2.0613,0.0328,52.3,29.63,0.295,0.2062,0.5849,3.897,9.077,1.763,0.8334,0.1217,0.0786,0.8538,0.006,0.0058,1.68,0.038,1.7194,0.0206,17.8,2.3864,0.003,1.579,0.0017,179.6,0.0901,1.7902,632.6411,1.0115,0.0081,7.2874,0.5298,4.8948,3.1371,9.603,1920.89,0.2709,11.478,53.81,296.9,0.5533,9.188,0.0994,0.066,2.47,130.0,107.86,0.0,7.56e-06,2021-09-23 17:09
7532.63,150.62,213.97,45.73,0.0387,0.1892,3.9213,0.0557,0.237,2.0458,0.0325,51.86,29.28,0.29,0.2069,0.5775,3.972,9.007,1.756,0.8352,0.1217,0.0768,0.845,0.0062,0.0057,1.7282,0.038,1.7338,0.0205,17.94,2.3769,0.0031,1.569,0.0016,181.08,0.0919,1.7871,638.72,1.0115,0.0079,8.4958,0.5482,4.863,3.0759,9.597,1920.89,0.2655,11.379,53.48,293.23,0.5516,8.905,0.0982,0.0639,2.492,128.64,106.84,0.0,7.5e-06,2021-09-23 21:09
7522.85,150.66,213.13,45.62,0.0388,0.1891,3.9135,0.056,0.2377,2.0543,0.0322,51.87,29.31,0.294,0.2074,0.5835,3.923,9.059,1.756,0.8352,0.1205,0.0764,0.8498,0.0059,0.0056,1.6756,0.0372,1.6999,0.0213,17.55,2.3688,0.003,1.508,0.0016,183.35,0.106,1.7775,638.4206,1.0125,0.0073,9.3495,0.5356,4.9046,3.0708,9.603,1920.89,0.2603,10.634,55.31,291.49,0.5896,8.747,0.0997,0.0667,2.608,129.54,107.79,0.0,7.05e-06,2021-09-24 01:09
7520.12,150.46,213.33,45.49,0.0387,0.1881,3.9093,0.0556,0.2368,2.0495,0.0322,51.89,29.26,0.311,0.2067,0.5759,3.842,9.02,1.756,0.8341,0.1205,0.0764,0.8668,0.0061,0.0057,1.7118,0.0377,1.6759,0.0209,17.51,2.3358,0.003,1.477,0.0016,184.19,0.0946,1.7741,633.8092,1.0125,0.0073,9.0173,0.5354,4.824,3.1189,9.586,1910.81,0.2675,10.789,53.49,287.25,0.5766,8.619,0.0985,0.0632,2.614,126.51,109.29,0.0,7.17e-06,2021-09-24 05:09
7487.53,149.5,212.42,45.47,0.0386,0.1878,3.9282,0.0558,0.2361,2.035,0.0325,51.33,29.91,0.326,0.208,0.5793,3.859,8.965,1.728,0.8341,0.1191,0.0787,0.8788,0.0061,0.0055,1.6902,0.037,1.7189,0.021,17.98,2.3372,0.0034,1.479,0.0016,181.82,0.0928,1.7188,642.1036,1.0146,0.0067,9.344,0.5233,4.8626,3.1125,9.573,1911.32,0.2675,11.77,56.05,283.9,0.5478,8.829,0.0988,0.0615,2.628,130.32,116.65,0.0,7.32e-06,2021-09-24 09:09
7480.98,149.3,212.6,45.35,0.0384,0.188,3.893,0.0556,0.236,2.048,0.0314,51.27,30.74,0.324,0.2061,0.5735,3.86,8.899,1.728,0.8341,0.1201,0.0798,0.8739,0.0062,0.0057,1.7156,0.037,1.7028,0.0205,17.77,2.3642,0.0034,1.509,0.0016,180.36,0.0964,1.6564,633.5499,1.0118,0.0068,9.6523,0.5248,5.1263,3.1813,9.572,1911.0,0.2628,11.999,55.01,287.97,0.5491,8.491,0.1011,0.062,2.542,132.3,113.74,0.0,7.38e-06,2021-09-24 13:09
7431.71,147.8,210.51,44.6,0.0375,0.1875,3.8286,0.0553,0.2348,2.0571,0.0329,51.93,31.02,0.308,0.2101,0.5659,3.821,8.853,1.772,0.8335,0.1206,0.0819,0.8884,0.006,0.0056,1.7581,0.0378,1.701,0.0197,17.77,2.3589,0.0036,1.404,0.0016,173.68,0.0948,1.6628,648.4647,1.0153,0.0064,9.6184,0.5292,4.9259,3.12,9.362,1904.16,0.2842,12.324,57.02,283.88,0.5455,8.466,0.0982,0.0615,2.571,128.94,106.16,0.0,7.41e-06,2021-09-24 17:09
7380.7,147.31,207.32,44.41,0.0375,0.1879,3.8073,0.0547,0.2323,2.0583,0.0329,51.86,31.2,0.3,0.2061,0.5684,3.789,8.838,1.772,0.821,0.1216,0.083,0.8883,0.0059,0.0053,1.7325,0.0385,1.6808,0.0194,17.74,2.3732,0.0035,1.397,0.0017,188.31,0.0929,1.7,670.9684,1.0137,0.0065,8.9724,0.5212,4.7339,3.0577,9.363,1897.55,0.2669,12.961,55.97,290.04,0.5538,8.606,0.098,0.0617,2.589,130.14,109.23,0.0,7.33e-06,2021-09-24 21:09
7346.76,147.51,208.42,44.48,0.0372,0.1853,3.8019,0.0544,0.2318,2.102,0.0307,51.24,30.95,0.294,0.2086,0.566,3.698,8.7,1.738,0.815,0.1233,0.0827,0.8958,0.006,0.0055,1.7208,0.038,1.6888,0.0195,17.94,2.4013,0.0036,1.414,0.0017,175.0,0.0912,1.7,659.4858,1.0134,0.007,8.2088,0.5167,4.8062,3.04,9.304,1915.47,0.2746,12.396,57.6,281.74,0.5461,8.502,0.0969,0.0614,2.712,128.86,108.91,0.0,7.38e-06,2021-09-25 01:09
7383.78,147.19,208.47,44.5,0.0372,0.1764,3.786,0.0538,0.221,2.1624,0.0259,51.25,30.22,0.28,0.2099,0.5518,3.631,8.667,1.721,0.7989,0.1234,0.0791,0.8582,0.0059,0.0055,1.7154,0.0394,1.6761,0.0198,18.1,2.426,0.0035,1.338,0.0016,176.19,0.0916,1.7144,679.1568,1.0132,0.0066,8.9304,0.5277,4.7732,3.0747,9.299,1924.98,0.2782,12.989,56.42,279.08,0.5393,8.606,0.0943,0.0599,2.914,139.81,106.14,0.0,7.38e-06,2021-09-25 05:09
7358.18,147.24,208.83,44.42,0.0372,0.1808,3.7691,0.0539,0.227,2.2245,0.0251,51.14,30.03,0.286,0.21,0.5363,3.693,8.752,1.73,0.7911,0.1212,0.0776,0.85,0.006,0.0056,1.7104,0.0394,1.677,0.0203,17.89,2.4288,0.0036,1.372,0.0015,168.13,0.0915,1.7144,677.5691,1.0138,0.007,8.7131,0.5283,4.8639,3.0166,9.245,1920.0,0.2674,13.143,56.48,282.72,0.5275,8.429,0.0931,0.0595,2.904,133.84,106.62,0.0,7.31e-06,2021-09-25 09:09
7340.74,147.18,208.33,44.42,0.0369,0.1781,3.773,0.054,0.2258,2.2325,0.0256,50.51,29.81,0.28,0.2106,0.5349,3.677,8.691,1.717,0.7941,0.122,0.0786,0.8619,0.0061,0.0058,1.7492,0.0392,1.6805,0.0203,18.19,2.4216,0.0035,1.39,0.0016,169.53,0.0924,1.7153,677.1797,1.0178,0.0071,9.3596,0.5367,4.7921,2.9222,9.246,1920.0,0.2702,12.71,56.72,288.27,0.5414,8.34,0.0935,0.06,2.808,130.1,110.67,0.0,7.33e-06,2021-09-25 13:09
7237.97,145.23,205.26,43.87,0.0362,0.1723,3.7539,0.053,0.2215,2.1567,0.0231,49.91,29.58,0.273,0.2146,0.5239,3.524,8.533,1.715,0.7914,0.1226,0.0792,0.852,0.0062,0.0057,1.7637,0.045,1.6805,0.0205,18.54,2.4888,0.0034,1.459,0.0017,165.6,0.0928,1.7146,669.4438,1.0174,0.0068,9.0689,0.5294,4.5042,2.9386,9.127,1927.13,0.272,12.789,56.75,313.95,0.5717,8.093,0.0926,0.0601,2.71,127.18,113.56,0.0,7.11e-06,2021-09-25 17:09
7233.56,144.92,205.98,43.81,0.0364,0.1745,3.7604,0.0528,0.2201,2.1882,0.0242,49.69,30.0,0.269,0.2002,0.5246,3.532,8.485,1.706,0.7975,0.1189,0.0778,0.8624,0.0063,0.0057,1.7446,0.0426,1.6652,0.0204,18.66,2.4624,0.0034,1.492,0.0017,167.29,0.0916,1.7154,666.8343,1.0162,0.0066,9.1753,0.5158,4.5594,3.0,8.98,1927.82,0.2686,12.727,59.41,321.59,0.592,8.028,0.0932,0.0599,2.864,129.32,113.09,0.0,6.92e-06,2021-09-25 21:09
7228.51,145.6,207.1,44.09,0.0363,0.1747,3.78,0.0533,0.2261,2.2696,0.0241,49.99,29.99,0.276,0.1986,0.5255,3.577,8.543,1.73,0.7989,0.119,0.0778,0.8624,0.0063,0.0058,1.7268,0.043,1.6672,0.0207,18.19,2.4533,0.0034,1.431,0.0017,168.13,0.093,1.6795,670.4727,1.015,0.0063,8.3963,0.5004,4.4433,2.9924,8.267,1932.22,0.261,12.665,61.44,331.28,0.5993,8.005,0.0962,0.0618,2.729,129.81,110.03,0.0,7.13e-06,2021-09-26 01:09
7213.03,145.18,205.56,44.01,0.0363,0.1755,3.7862,0.053,0.2234,2.245,0.0245,50.07,30.13,0.279,0.1971,0.5317,3.583,8.561,1.744,0.809,0.118,0.0763,0.8442,0.0062,0.0059,1.7,0.043,1.66,0.0203,18.28,2.4549,0.0033,1.497,0.0016,169.63,0.0918,1.6606,668.2529,1.015,0.0065,8.5843,0.4856,4.404,2.9946,8.381,1929.0,0.2553,12.21,61.22,325.41,0.5897,8.079,0.0964,0.0614,2.74,131.45,111.27,0.0,7.18e-06,2021-09-26 05:09
7213.06,145.37,206.72,44.21,0.0367,0.1739,3.7848,0.053,0.2239,2.2258,0.0246,50.08,30.9,0.283,0.1972,0.5359,3.62,8.493,1.732,0.809,0.1174,0.0752,0.8142,0.0062,0.0057,1.6884,0.0428,1.6424,0.0207,17.75,2.4668,0.0034,1.468,0.0017,169.8,0.0937,1.6735,664.7241,1.011,0.0065,8.352,0.4755,4.2318,2.8872,8.431,1904.0,0.2449,12.288,64.34,324.44,0.5968,7.991,0.0948,0.0609,2.783,126.9,114.71,0.0,7.14e-06,2021-09-26 09:09
7230.52,145.55,207.0,44.12,0.0366,0.1771,3.7872,0.0535,0.2229,2.2083,0.0258,50.09,31.07,0.287,0.1996,0.5617,3.62,8.493,1.81,0.8079,0.1207,0.0792,0.8282,0.0062,0.0058,1.5908,0.045,1.654,0.0205,17.47,2.4553,0.0033,1.465,0.0017,174.48,0.0924,1.6474,684.7764,1.0148,0.0066,8.5297,0.4882,4.2193,2.9539,8.434,1889.71,0.2455,12.128,61.68,304.78,0.5515,8.083,0.0952,0.061,2.895,128.21,120.58,0.0,7.11e-06,2021-09-26 13:09
7159.55,142.79,205.19,43.51,0.0364,0.1745,3.7744,0.0531,0.218,2.1628,0.0249,49.6,30.51,0.285,0.2003,0.6311,3.595,8.499,1.711,0.8094,0.12,0.0792,0.7998,0.0063,0.0057,1.5709,0.0426,1.6531,0.0204,17.61,2.4553,0.0032,1.468,0.0016,166.47,0.0912,1.6902,722.2464,1.016,0.0065,7.9398,0.4726,4.2327,2.9744,8.409,1893.34,0.2414,11.76,62.55,294.67,0.5384,8.03,0.0948,0.0611,2.93,131.02,118.44,0.0,7.15e-06,2021-09-26 17:09
7194.23,142.8,206.49,43.51,0.0363,0.1751,3.7779,0.0529,0.2217,2.1702,0.0251,49.57,31.96,0.282,0.2005,0.6005,3.658,8.463,1.724,0.7996,0.1176,0.078,0.7781,0.0061,0.0057,1.5744,0.0421,1.6548,0.0209,17.48,2.4525,0.0032,1.472,0.0016,171.72,0.0895,1.6959,737.7034,1.016,0.0067,8.3662,0.4779,4.2836,2.9583,8.26,1900.06,0.24,10.858,60.57,297.6,0.5552,8.018,0.0964,0.061,2.911,130.0,117.34,0.0,7.13e-06,2021-09-26 21:09
7203.25,143.24,206.3,43.62,0.0366,0.1768,3.7686,0.0529,0.2221,2.1796,0.025,49.7,31.38,0.287,0.203,0.575,3.828,8.497,1.737,0.7996,0.1185,0.0775,0.7845,0.0061,0.0058,1.5901,0.0413,1.6451,0.0211,16.8,2.4526,0.0032,1.46,0.0017,165.38,0.0905,1.6875,717.9709,1.017,0.0062,8.5868,0.46,4.2167,2.8644,7.628,1905.56,0.2432,10.859,56.87,307.62,0.5692,8.234,0.0978,0.0615,2.882,132.59,118.26,0.0,7.17e-06,2021-09-27 01:09
7150.62,142.05,205.11,43.28,0.0363,0.1737,3.7563,0.0527,0.2166,2.1102,0.0241,49.13,31.31,0.274,0.197,0.6175,3.883,8.425,1.714,0.7993,0.1183,0.0788,0.7356,0.0063,0.0058,1.5615,0.0408,1.6357,0.0207,16.36,2.4526,0.0032,1.455,0.0016,166.65,0.0863,1.6707,732.8371,1.0132,0.0064,8.9869,0.4789,4.194,2.8917,7.891,1897.44,0.253,10.8,58.86,299.68,0.575,8.552,0.0949,0.0609,2.783,134.02,119.29,0.0,7.1e-06,2021-09-27 05:09
7137.7,141.82,204.42,43.28,0.0364,0.1735,3.7424,0.0524,0.2166,2.0701,0.024,49.0,30.64,0.277,0.197,0.6197,3.845,8.389,1.726,0.7971,0.118,0.0787,0.7356,0.0063,0.0061,1.5473,0.0402,1.6538,0.0203,16.9,2.4526,0.0032,1.413,0.0016,170.34,0.0855,1.6599,712.9495,1.021,0.0062,8.8848,0.4805,4.3791,2.846,7.372,1906.23,0.2488,11.196,60.39,288.62,0.558,8.648,0.0959,0.0605,2.824,138.2,122.34,0.0,7.03e-06,2021-09-27 09:09
7186.74,143.76,206.52,43.66,0.0365,0.1739,3.799,0.0529,0.2191,2.099,0.0239,49.64,30.77,0.279,0.1928,0.6122,4.096,8.457,1.731,0.7948,0.118,0.0782,0.7214,0.0062,0.0059,1.5673,0.0496,1.6494,0.0206,16.85,2.4072,0.0032,1.424,0.0017,169.53,0.086,1.6408,717.8338,1.0111,0.0063,8.7044,0.4714,4.2213,2.8904,6.902,1906.23,0.2529,11.447,57.6,299.91,0.5685,8.751,0.096,0.0607,2.938,136.67,120.73,0.0,6.98e-06,2021-09-27 13:09
7182.96,143.66,205.87,43.23,0.0363,0.1732,3.792,0.0525,0.218,2.0892,0.0238,49.66,30.5,0.272,0.193,0.6276,4.016,8.408,1.726,0.7935,0.1166,0.0764,0.713,0.006,0.006,1.5729,0.0458,1.6384,0.0207,16.28,2.4222,0.0033,1.437,0.0017,174.5,0.0858,1.6457,695.2011,1.0168,0.0061,9.2811,0.4873,4.0347,2.9302,6.821,1891.02,0.2451,11.935,55.98,302.61,0.5613,8.699,0.0986,0.0607,2.777,133.75,125.44,0.0,7.03e-06,2021-09-27 17:09
7205.94,145.03,206.4,43.75,0.0366,0.1739,3.8191,0.0524,0.2186,2.1036,0.0232,50.18,31.03,0.275,0.194,0.6308,4.01,8.485,1.739,0.7981,0.1166,0.0764,0.6979,0.0061,0.006,1.5462,0.0467,1.6355,0.0207,16.12,2.4828,0.0032,1.466,0.0017,179.81,0.085,1.6492,689.2987,1.016,0.0063,8.9048,0.4873,4.0177,2.98,6.806,1900.0,0.2468,11.427,57.73,300.02,0.5677,8.545,0.099,0.0612,2.732,134.38,126.67,0.0,6.94e-06,2021-09-27 21:09
7191.16,144.73,206.3,43.62,0.0365,0.1739,3.8175,0.052,0.2175,2.1082,0.0235,49.73,31.77,0.276,0.1942,0.6201,4.094,8.552,1.842,0.7975,0.1216,0.0762,0.6847,0.006,0.0061,1.5364,0.0474,1.626,0.0207,16.4,2.4947,0.0033,1.475,0.0016,178.07,0.0867,1.6552,656.8334,1.016,0.0065,9.0309,0.4761,4.0518,2.9783,6.817,1893.17,0.2449,10.917,56.82,305.3,0.5801,8.396,0.0996,0.0614,2.699,135.5,122.18,0.0,6.99e-06,2021-09-28 01:09
7213.42,144.46,207.11,43.76,0.0365,0.1776,3.8424,0.0521,0.2161,2.1024,0.0234,50.19,31.08,0.273,0.1938,0.6119,4.119,8.62,1.828,0.7932,0.1197,0.0753,0.6596,0.0063,0.0061,1.5487,0.0485,1.5846,0.0205,16.12,2.5989,0.0033,1.47,0.0017,185.77,0.0855,1.6959,650.7245,1.0091,0.0066,9.2235,0.45,4.1016,2.9313,6.869,1901.53,0.2568,11.1,55.69,298.83,0.5622,9.273,0.1009,0.0653,2.835,140.54,124.0,0.0,6.92e-06,2021-09-28 05:09
7233.03,144.29,207.6,43.8,0.0366,0.1808,3.8605,0.0525,0.2199,2.0962,0.0244,50.29,31.19,0.27,0.1914,0.6094,4.132,8.646,1.871,0.7866,0.1188,0.0741,0.6801,0.0063,0.0061,1.5217,0.0462,1.5092,0.0205,16.18,2.5596,0.0032,1.451,0.0016,179.09,0.0865,1.6849,657.458,1.0067,0.0067,8.8222,0.4514,4.1627,2.778,7.363,1902.21,0.2556,10.892,56.8,297.85,0.5595,9.27,0.1012,0.0634,2.787,139.16,124.09,0.0,6.93e-06,2021-09-28 09:09
7221.21,144.34,208.53,43.76,0.0372,0.1802,3.8661,0.0524,0.219,2.0925,0.0203,50.41,31.28,0.27,0.1918,0.755,4.221,8.646,1.894,0.7876,0.1196,0.076,0.6963,0.0063,0.0063,1.4786,0.0455,1.5127,0.0203,16.13,2.6062,0.0032,1.45,0.0016,180.45,0.0867,1.669,661.2532,1.0062,0.0065,8.8873,0.4511,4.2754,2.8693,7.604,1902.21,0.25,10.798,55.39,297.27,0.5582,9.642,0.0975,0.0612,2.743,140.54,119.83,0.0,6.94e-06,2021-09-28 13:09
7252.45,144.6,211.61,44.21,0.0371,0.1856,3.8755,0.0527,0.2201,2.0954,0.0241,50.38,32.17,0.274,0.1932,0.6476,4.027,9.009,1.928,0.7851,0.12,0.0758,0.7204,0.0062,0.0062,1.5292,0.044,1.5565,0.0201,16.56,2.5713,0.0033,1.453,0.0016,178.12,0.093,1.7279,662.3588,1.011,0.0068,8.4795,0.4352,4.3768,2.8633,7.508,1920.04,0.25,10.868,55.53,294.3,0.5574,9.148,0.0994,0.0627,2.68,139.0,0.0,0.0,7.11e-06,2021-09-28 17:09
7253.28,144.48,212.24,44.29,0.0371,0.1891,3.8633,0.053,0.2195,2.0805,0.0239,50.37,32.79,0.272,0.1912,0.6252,3.946,8.947,1.903,0.7882,0.1226,0.0762,0.7159,0.0064,0.0063,1.5881,0.0445,1.5635,0.0199,16.32,2.5516,0.0032,1.475,0.0017,176.6,0.091,1.7,634.476,1.011,0.0068,8.7074,0.4466,4.5065,2.6581,7.508,1913.0,0.2539,10.667,55.3,303.53,0.5677,9.153,0.0973,0.0613,2.759,139.31,0.0,0.0,7.08e-06,2021-09-28 21:09
7253.54,144.69,211.48,44.27,0.0371,0.1877,3.8599,0.0528,0.2206,2.0679,0.0241,50.71,33.35,0.272,0.1936,0.6246,3.973,8.848,1.858,0.7889,0.1196,0.0754,0.7063,0.0062,0.0061,1.6039,0.0446,1.57,0.0203,15.88,2.5516,0.0032,1.475,0.0016,174.88,0.0889,1.7008,626.0,1.008,0.0069,8.85,0.4346,4.267,2.4985,7.359,1923.89,0.2683,10.659,57.25,302.15,0.5996,9.016,0.0962,0.0611,2.745,140.82,0.0,0.0,7.13e-06,2021-09-29 01:09
7249.65,144.64,212.36,44.38,0.0372,0.1868,3.8546,0.0525,0.22,2.0654,0.0241,51.12,32.88,0.273,0.1938,0.6323,4.112,9.061,1.855,0.7888,0.1178,0.0753,0.7172,0.0063,0.0062,1.5957,0.0445,1.5269,0.0206,15.93,2.5595,0.0033,1.441,0.0016,171.94,0.0925,1.7,601.0233,1.0076,0.0071,8.7025,0.4328,4.1718,2.6188,7.506,1930.7,0.2697,10.44,56.62,307.58,0.598,9.418,0.0933,0.0606,2.828,143.26,0.0,0.0,7.05e-06,2021-09-29 05:09
7257.91,144.03,211.36,44.28,0.0372,0.1905,3.845,0.0525,0.2226,2.0744,0.0242,51.0,32.8,0.272,0.1923,0.64,4.118,9.057,1.866,0.7851,0.1169,0.0753,0.6821,0.0063,0.0061,1.6421,0.0446,1.5463,0.0202,16.81,2.5542,0.0032,1.48,0.0017,169.13,0.0911,1.7,598.7,1.0069,0.0068,8.7494,0.4359,4.2363,2.6313,7.435,1931.8,0.2725,10.439,57.26,304.8,0.5867,9.922,0.095,0.0609,2.875,141.66,0.0,0.0,7e-06,2021-09-29 09:09
7187.7,143.19,209.02,43.76,0.0365,0.184,3.8123,0.0522,0.2161,2.0493,0.0235,50.23,32.41,0.259,0.1942,0.6418,4.097,8.89,1.8,0.76,0.1147,0.0753,0.6702,0.0063,0.0062,1.6004,0.0451,1.5532,0.0201,17.55,2.5427,0.0033,1.466,0.0015,166.0,0.0942,1.7001,560.6339,1.0108,0.0068,8.8817,0.4359,4.1846,2.6366,7.471,1945.48,0.2752,11.548,56.82,311.47,0.5841,9.824,0.0943,0.0602,2.818,138.68,0.0,0.0,7.02e-06,2021-09-29 13:09
7054.88,141.79,206.62,43.59,0.0361,0.1798,3.7668,0.0507,0.2143,2.0,0.0229,49.46,31.79,0.252,0.1923,0.622,4.022,8.681,1.8,0.7453,0.1172,0.0746,0.701,0.0068,0.0061,1.6,0.0448,1.5925,0.0208,17.34,2.6348,0.0033,1.509,0.0016,168.57,0.096,1.68,572.3163,1.0117,0.0065,8.7893,0.4293,3.9733,2.6358,7.685,1941.0,0.2765,12.432,58.95,320.15,0.5926,10.207,0.0961,0.0609,2.78,134.98,0.0,0.0,7.14e-06,2021-09-29 17:09
7075.21,142.27,206.17,43.39,0.0363,0.1789,3.7975,0.051,0.2114,2.0249,0.0226,49.53,32.43,0.258,0.1885,0.6643,4.225,8.796,1.77,0.7428,0.1172,0.0742,0.6799,0.0072,0.0062,1.5934,0.0454,1.5758,0.0208,17.42,2.6148,0.0034,1.499,0.0016,166.42,0.0988,1.6838,556.2721,1.015,0.0065,8.7555,0.4274,3.7178,2.6406,7.834,1950.09,0.2839,13.012,58.86,314.62,0.5846,10.113,0.0989,0.062,2.841,132.98,0.0,0.0,7.09e-06,2021-09-29 21:09
7063.86,141.87,206.31,43.26,0.0362,0.1795,3.8071,0.0509,0.2114,1.9956,0.0223,49.48,32.14,0.255,0.1894,0.6811,4.249,8.825,1.77,0.7304,0.119,0.0748,0.696,0.007,0.0062,1.5733,0.045,1.6011,0.0209,17.29,2.6678,0.0033,1.512,0.0016,171.52,0.109,1.6822,596.2213,1.0109,0.0065,9.2825,0.425,3.8656,2.6594,7.942,1944.9,0.2781,13.461,59.75,304.18,0.5682,10.537,0.1005,0.0617,2.816,124.7,0.0,0.0,7.03e-06,2021-09-30 01:09
7052.3,140.86,205.3,43.27,0.0359,0.1743,3.8006,0.0507,0.2034,1.9912,0.0223,49.55,31.75,0.256,0.1899,0.6881,4.39,8.685,1.724,0.7303,0.1192,0.075,0.696,0.007,0.0062,1.5886,0.0452,1.6323,0.0211,17.18,2.659,0.0033,1.499,0.0017,182.2,0.1094,1.6692,569.9609,1.0212,0.0067,8.9145,0.4194,3.83,2.654,7.99,1946.44,0.2737,13.35,58.8,308.24,0.5704,10.056,0.0991,0.0613,2.826,127.57,0.0,0.0,7.08e-06,2021-09-30 05:09
7145.3,143.26,208.65,43.84,0.0365,0.1801,3.8292,0.051,0.2072,2.05,0.0228,50.12,32.32,0.259,0.1909,0.71,4.372,8.863,1.733,0.7422,0.119,0.075,0.6998,0.007,0.006,1.6068,0.0451,1.6225,0.0213,15.55,2.6916,0.0033,1.469,0.0016,184.34,0.1088,1.6635,578.6156,1.0219,0.0068,9.1399,0.4218,3.9097,2.6637,7.844,1946.63,0.2737,12.377,58.86,310.8,0.5755,10.068,0.0998,0.0612,2.894,127.41,0.0,0.0,7.26e-06,2021-09-30 09:09
